x1,x2,S1,S2,delta1,delta2
-0.984375,0.140625,37.36726994,115.0992945,5.500931592e-05,-1.303413477e-05
-0.984375,0.234375,37.36726994,126.4118448,1.160630297e-06,-2.186836573e-05
-0.984375,0.328125,37.36726994,138.8362507,-5.779859841e-05,-1.919649642e-05
-0.984375,0.421875,37.36726994,152.4817911,-9.359754982e-05,5.662037483e-06
-0.984375,0.515625,37.36726994,167.4684853,-8.916205541e-05,6.933293125e-06
-0.984375,0.609375,37.36726994,183.9281489,-6.838400484e-05,6.9807387e-06
-0.984375,0.703125,37.36726994,202.0055528,-4.311844755e-05,5.695381854e-06
-0.984375,0.796875,37.36726994,221.8596969,-2.28018248e-05,1.75290871e-06
-0.984375,0.890625,37.36726994,243.6652083,-1.273569556e-05,-5.740098904e-08
-0.984375,0.984375,37.36726994,267.6138775,-1.067484386e-05,-9.440129851e-07
-0.984375,1.078125,37.36726994,293.916345,-1.323041738e-05,-9.095167666e-07
-0.984375,1.171875,37.36726994,322.8039542,-1.70509952e-05,-5.736391461e-07
-0.984375,1.265625,37.36726994,354.5307861,-2.024228667e-05,-2.565908275e-07
-0.984375,1.359375,37.36726994,389.3758942,-2.217843514e-05,-5.811264726e-08
-0.984375,1.453125,37.36726994,427.6457586,-2.301803773e-05,2.445431719e-08
-0.984375,1.546875,37.36726994,469.676982,-2.316171672e-05,4.063513741e-08
-0.984375,1.640625,37.36726994,515.83925,-2.302435959e-05,2.440804183e-08
-0.984375,1.734375,37.36726994,566.5385831,-2.287283976e-05,1.285598676e-09
-0.984375,1.828125,37.36726994,622.2209072,-2.283924279e-05,-1.577507734e-08
-0.984375,1.921875,37.36726994,683.3759764,-2.297107347e-05,-3.161267137e-08
-0.984375,2.015625,37.36726994,750.5416801,-2.321962179e-05,-4.831898399e-08
-0.984375,2.109375,37.36726994,824.3087744,-2.352022026e-05,-6.36120566e-08
-0.984375,2.203125,37.36726994,905.326078,-2.361942713e-05,-5.688838971e-08
-0.984375,2.296875,37.36726994,994.3061786,-2.30359046e-05,-2.972397876e-08
-0.984375,2.390625,37.36726994,1092.031701,-2.093658783e-05,4.721921559e-08
-0.984375,2.484375,37.36726994,1199.36219,-1.583163875e-05,3.035027302e-07
-0.984375,2.578125,37.36726994,1317.241671,-8.097232399e-06,1.941995371e-07
-0.984375,2.671875,37.36726994,1446.706953,3.708717485e-06,6.87950317e-07
-0.984375,2.765625,37.36726994,1588.896749,9.163286492e-06,-4.080672416e-07
-0.984375,2.859375,37.36726994,1745.061689,1.041865761e-05,2.497188961e-07
-0.984375,2.953125,37.36726994,1916.575322,9.18523531e-06,-2.886015554e-07
-0.890625,-2.953125,41.03991731,5.217639967,-4.519317501e-10,9.001352574e-07
-0.890625,-2.859375,41.03991731,5.730456443,-1.006450769e-09,7.676158336e-07
-0.890625,-2.765625,41.03991731,6.293675158,-2.192182973e-09,5.49131388e-07
-0.890625,-2.671875,41.03991731,6.912249904,-5.413643104e-09,2.812430842e-07
-0.890625,-2.578125,41.03991731,7.591621356,-1.055775583e-08,3.774437292e-08
-0.890625,-2.484375,41.03991731,8.337764926,-2.119659016e-08,-1.308851452e-07
-0.890625,-2.390625,41.03991731,9.157243322,-3.597811274e-08,-2.048901454e-07
-0.890625,-2.296875,41.03991731,10.05726427,-5.03228246e-08,-1.960676694e-07
-0.890625,-2.203125,41.03991731,11.0457439,-6.16530777e-08,-1.752780651e-07
-0.890625,-2.109375,41.03991731,12.13137638,-6.366451922e-08,-1.493792704e-07
-0.890625,-2.015625,41.03991731,13.32371041,-5.40429292e-08,-1.187784201e-07
-0.890625,-1.921875,41.03991731,14.63323316,-2.83669929e-08,-7.262883798e-08
-0.890625,-1.828125,41.03991731,16.07146254,2.399749871e-08,-3.485979833e-08
-0.890625,-1.734375,41.03991731,17.65104849,1.194583476e-07,2.330821713e-08
-0.890625,-1.640625,41.03991731,19.38588426,2.838148831e-07,1.110174187e-07
-0.890625,-1.546875,41.03991731,21.29122862,5.681856905e-07,2.968834024e-07
-0.890625,-1.453125,41.03991731,23.38384001,1.062963493e-06,6.960824766e-07
-0.890625,-1.359375,41.03991731,25.68212401,1.926790849e-06,1.61720254e-06
-0.890625,-1.265625,41.03991731,28.20629517,3.42411878e-06,3.546357356e-06
-0.890625,-1.171875,41.03991731,30.97855485,5.890673281e-06,7.082560163e-06
-0.890625,-1.078125,41.03991731,34.02328646,9.525147827e-06,1.240446775e-05
-0.890625,-0.984375,41.03991731,37.36726994,1.367215835e-05,1.748317865e-05
-0.890625,-0.890625,41.03991731,41.03991731,1.51695767e-05,1.51236594e-05
-0.890625,-0.796875,41.03991731,45.07353134,6.252937518e-06,-2.732759344e-06
-0.890625,-0.703125,41.03991731,49.50358969,-2.734392086e-05,-5.330003377e-05
-0.890625,-0.609375,41.03991731,54.36905695,-9.731241814e-05,-9.967830853e-05
-0.890625,-0.515625,41.03991731,59.71272734,-0.0002018146236,-0.0001389999717
-0.890625,-0.421875,41.03991731,65.58160113,-0.0002897267733,-5.39373035e-05
-0.890625,-0.328125,41.03991731,72.027298,-0.0002734035564,9.159996356e-05
-0.890625,-0.234375,41.03991731,79.10651109,-0.0001045477341,0.0001942722559
-0.890625,-0.140625,41.03991731,86.88150563,0.0001584611604,0.0001553236272
-0.890625,-0.046875,41.03991731,95.4206666,0.0003367280265,-1.335284271e-06
-0.890625,0.046875,41.03991731,104.7991002,0.0003216996188,-7.819459656e-05
-0.890625,0.140625,41.03991731,115.0992945,0.0002096414926,-4.130689117e-05
-0.890625,0.234375,41.03991731,126.4118448,9.340171661e-05,-4.961580376e-05
-0.890625,0.328125,41.03991731,138.8362507,-3.599056821e-05,-4.764114883e-05
-0.890625,0.421875,41.03991731,152.4817911,-0.0001337071049,-2.737278883e-06
-0.890625,0.515625,41.03991731,167.4684853,-0.0001594991992,9.348026003e-06
-0.890625,0.609375,41.03991731,183.9281489,-0.0001411179405,1.328303937e-05
-0.890625,0.703125,41.03991731,202.0055528,-0.0001022497135,1.265769457e-05
-0.890625,0.796875,41.03991731,221.8596969,-6.315971329e-05,6.126676553e-06
-0.890625,0.890625,41.03991731,243.6652083,-3.749018023e-05,1.92878042e-06
-0.890625,0.984375,41.03991731,267.6138775,-2.585989844e-05,-5.897148912e-07
-0.890625,1.078125,41.03991731,293.916345,-2.44627828e-05,-1.264788215e-06
-0.890625,1.171875,41.03991731,322.8039542,-2.801448022e-05,-1.051709624e-06
-0.890625,1.265625,41.03991731,354.5307861,-3.259982203e-05,-6.024891721e-07
-0.890625,1.359375,41.03991731,389.3758942,-3.623620986e-05,-2.335485685e-07
-0.890625,1.453125,41.03991731,427.6457586,-3.836992054e-05,-2.225597392e-08
-0.890625,1.546875,41.03991731,469.676982,-3.923735979e-05,6.104158971e-08
-0.890625,1.640625,41.03991731,515.83925,-3.932583671e-05,6.781035653e-08
-0.890625,1.734375,41.03991731,566.5385831,-3.903174355e-05,4.659789981e-08
-0.890625,1.828125,41.03991731,622.2209072,-3.862396003e-05,2.035387613e-08
-0.890625,1.921875,41.03991731,683.3759764,-3.81454888e-05,1.065277269e-09
-0.890625,2.015625,41.03991731,750.5416801,-3.751791786e-05,-1.637214816e-08
-0.890625,2.109375,41.03991731,824.3087744,-3.648903335e-05,-1.930529533e-08
-0.890625,2.203125,41.03991731,905.326078,-3.453973653e-05,1.91647315e-08
-0.890625,2.296875,41.03991731,994.3061786,-3.080007858e-05,1.061311857e-07
-0.890625,2.390625,41.03991731,1092.031701,-2.39009632e-05,2.793851436e-07
-0.890625,2.484375,41.03991731,1199.36219,-1.183905101e-05,6.898081155e-07
-0.890625,2.578125,41.03991731,1317.241671,4.881852078e-06,5.966423692e-07
-0.890625,2.671875,41.03991731,1446.706953,2.727126727e-05,1.292036328e-06
-0.890625,2.765625,41.03991731,1588.896749,3.911794662e-05,-5.305770641e-07
-0.890625,2.859375,41.03991731,1745.061689,4.389176283e-05,5.357279139e-07
-0.890625,2.953125,41.03991731,1916.575322,3.849766426e-05,-6.935799923e-07
-0.796875,-2.953125,45.07353134,5.217639967,-5.397240288e-09,8.366413383e-07
-0.796875,-2.859375,45.07353134,5.730456443,-1.240109186e-08,7.535481635e-07
-0.796875,-2.765625,45.07353134,6.293675158,-1.535820037e-08,5.335713292e-07
-0.796875,-2.671875,45.07353134,6.912249904,-1.932331342e-08,2.519014248e-07
-0.796875,-2.578125,45.07353134,7.591621356,-2.532241095e-08,-4.407889292e-10
-0.796875,-2.484375,45.07353134,8.337764926,-3.040266151e-08,-1.781210507e-07
-0.796875,-2.390625,45.07353134,9.157243322,-3.432746995e-08,-2.485084093e-07
-0.796875,-2.296875,45.07353134,10.05726427,-3.681459523e-08,-2.264197009e-07
-0.796875,-2.203125,45.07353134,11.0457439,-3.172907417e-08,-1.697062828e-07
-0.796875,-2.109375,45.07353134,12.13137638,-1.672342294e-08,-1.0762812e-07
-0.796875,-2.015625,45.07353134,13.32371041,1.453512123e-08,-2.507377688e-08
-0.796875,-1.921875,45.07353134,14.63323316,7.27935121e-08,8.90148132e-08
-0.796875,-1.828125,45.07353134,16.07146254,1.697283984e-07,2.188883964e-07
-0.796875,-1.734375,45.07353134,17.65104849,3.220939369e-07,3.973484311e-07
-0.796875,-1.640625,45.07353134,19.38588426,5.590234228e-07,6.610938517e-07
-0.796875,-1.546875,45.07353134,21.29122862,9.268319482e-07,1.111004434e-06
-0.796875,-1.453125,45.07353134,23.38384001,1.502148631e-06,1.915545104e-06
-0.796875,-1.359375,45.07353134,25.68212401,2.39043756e-06,3.423798312e-06
-0.796875,-1.265625,45.07353134,28.20629517,3.695950916e-06,6.137067203e-06
-0.796875,-1.171875,45.07353134,30.97855485,5.409196678e-06,1.04479483e-05
-0.796875,-1.078125,45.07353134,34.02328646,6.983328831e-06,1.577076118e-05
-0.796875,-0.984375,45.07353134,37.36726994,6.253606348e-06,1.806361072e-05
-0.796875,-0.890625,45.07353134,41.03991731,-2.696697049e-06,6.21093969e-06
-0.796875,-0.796875,45.07353134,45.07353134,-3.199194412e-05,-3.203283209e-05
-0.796875,-0.703125,45.07353134,49.50358969,-0.0001012589749,-0.0001178307102
-0.796875,-0.609375,45.07353134,54.36905695,-0.0002245915363,-0.0001960010128
-0.796875,-0.515625,45.07353134,59.71272734,-0.0003926781527,-0.0002505761344
-0.796875,-0.421875,45.07353134,65.58160113,-0.0005213130743,-9.524296997e-05
-0.796875,-0.328125,45.07353134,72.027298,-0.0004697312409,0.0001712898313
-0.796875,-0.234375,45.07353134,79.10651109,-0.0001412515403,0.0003968307894
-0.796875,-0.140625,45.07353134,86.88150563,0.0003939149791,0.0003719648953
-0.796875,-0.046875,45.07353134,95.4206666,0.0008328664322,8.386438673e-05
-0.796875,0.046875,45.07353134,104.7991002,0.0009324765208,-0.0001183204825
-0.796875,0.140625,45.07353134,115.0992945,0.0007901630259,-9.785930789e-05
-0.796875,0.234375,45.07353134,126.4118448,0.0005762077693,-0.0001110950404
-0.796875,0.328125,45.07353134,138.8362507,0.0003136209334,-0.0001140000245
-0.796875,0.421875,45.07353134,152.4817911,8.146252657e-05,-3.537052761e-05
-0.796875,0.515625,45.07353134,167.4684853,-3.273743764e-05,2.789501064e-06
-0.796875,0.609375,45.07353134,183.9281489,-4.980584287e-05,1.987637192e-05
-0.796875,0.703125,45.07353134,202.0055528,-8.023795566e-06,2.443646911e-05
-0.796875,0.796875,45.07353134,221.8596969,5.388376796e-05,1.558907537e-05
-0.796875,0.890625,45.07353134,243.6652083,0.0001055614595,7.584012925e-06
-0.796875,0.984375,45.07353134,267.6138775,0.000137505006,1.77008418e-06
-0.796875,1.078125,45.07353134,293.916345,0.0001509647798,-8.233933821e-07
-0.796875,1.171875,45.07353134,322.8039542,0.000152551196,-1.376712323e-06
-0.796875,1.265625,45.07353134,354.5307861,0.0001487461591,-1.038656253e-06
-0.796875,1.359375,45.07353134,389.3758942,0.0001439180646,-5.205337335e-07
-0.796875,1.453125,45.07353134,427.6457586,0.0001401677341,-1.259765655e-07
-0.796875,1.546875,45.07353134,469.676982,0.0001379853951,8.401301307e-08
-0.796875,1.640625,45.07353134,515.83925,0.0001371284483,1.596269944e-07
-0.796875,1.734375,45.07353134,566.5385831,0.0001371110067,1.600818745e-07
-0.796875,1.828125,45.07353134,622.2209072,0.0001375785627,1.395458669e-07
-0.796875,1.921875,45.07353134,683.3759764,0.0001384081429,1.237551933e-07
-0.796875,2.015625,45.07353134,750.5416801,0.000139715804,1.200359582e-07
-0.796875,2.109375,45.07353134,824.3087744,0.0001419322885,1.526296896e-07
-0.796875,2.203125,45.07353134,905.326078,0.0001458765898,2.608357733e-07
-0.796875,2.296875,45.07353134,994.3061786,0.000152835592,4.600070958e-07
-0.796875,2.390625,45.07353134,1092.031701,0.0001646272631,7.976471407e-07
-0.796875,2.484375,45.07353134,1199.36219,0.0001835281662,1.432826652e-06
-0.796875,2.578125,45.07353134,1317.241671,0.0002083082995,1.360780929e-06
-0.796875,2.671875,45.07353134,1446.706953,0.0002381671519,2.254243338e-06
-0.796875,2.765625,45.07353134,1588.896749,0.0002478721679,-7.935618123e-07
-0.796875,2.859375,45.07353134,1745.061689,0.0002419381737,8.321088827e-07
-0.796875,2.953125,45.07353134,1916.575322,0.0002043212098,-1.940486759e-06
-0.703125,-2.953125,49.50358969,5.217639967,-4.687510702e-09,7.345247677e-07
-0.703125,-2.859375,49.50358969,5.730456443,-1.695068053e-08,6.733012174e-07
-0.703125,-2.765625,49.50358969,6.293675158,-3.043397542e-08,4.78382447e-07
-0.703125,-2.671875,49.50358969,6.912249904,-3.818365016e-08,2.211340075e-07
-0.703125,-2.578125,49.50358969,7.591621356,-4.256320606e-08,-3.625398936e-08
-0.703125,-2.484375,49.50358969,8.337764926,-4.85064682e-08,-2.077000365e-07
-0.703125,-2.390625,49.50358969,9.157243322,-5.647650267e-08,-2.825516133e-07
-0.703125,-2.296875,49.50358969,10.05726427,-6.598125196e-08,-2.493904871e-07
-0.703125,-2.203125,49.50358969,11.0457439,-7.763895799e-08,-1.757657723e-07
-0.703125,-2.109375,49.50358969,12.13137638,-9.188385061e-08,-1.000931904e-07
-0.703125,-2.015625,49.50358969,13.32371041,-1.080316504e-07,1.930230011e-08
-0.703125,-1.921875,49.50358969,14.63323316,-1.305316553e-07,1.595158759e-07
-0.703125,-1.828125,49.50358969,16.07146254,-1.625757528e-07,3.39060207e-07
-0.703125,-1.734375,49.50358969,17.65104849,-2.124174522e-07,5.528179281e-07
-0.703125,-1.640625,49.50358969,19.38588426,-2.939275619e-07,8.829596231e-07
-0.703125,-1.546875,49.50358969,21.29122862,-4.327891109e-07,1.391619452e-06
-0.703125,-1.453125,49.50358969,23.38384001,-6.853193617e-07,2.269327749e-06
-0.703125,-1.359375,49.50358969,25.68212401,-1.175133095e-06,3.76210373e-06
-0.703125,-1.265625,49.50358969,28.20629517,-2.201851789e-06,6.172786467e-06
-0.703125,-1.171875,49.50358969,30.97855485,-4.51709974e-06,9.288445212e-06
-0.703125,-1.078125,49.50358969,34.02328646,-9.993430613e-06,1.105686359e-05
-0.703125,-0.984375,49.50358969,37.36726994,-2.306747556e-05,4.324905337e-06
-0.703125,-0.890625,49.50358969,41.03991731,-5.329710781e-05,-2.737951996e-05
-0.703125,-0.796875,49.50358969,45.07353134,-0.0001178214789,-0.0001012960012
-0.703125,-0.703125,49.50358969,49.50358969,-0.000241155549,-0.0002411691881
-0.703125,-0.609375,49.50358969,54.36905695,-0.000436347713,-0.000363233634
-0.703125,-0.515625,49.50358969,59.71272734,-0.0006765648756,-0.0004246074711
-0.703125,-0.421875,49.50358969,65.58160113,-0.0008226040061,-0.0001338821447
-0.703125,-0.328125,49.50358969,72.027298,-0.0006473940411,0.0003607927877
-0.703125,-0.234375,49.50358969,79.10651109,3.406762572e-05,0.0008397766339
-0.703125,-0.140625,49.50358969,86.88150563,0.001148488747,0.0008813160348
-0.703125,-0.046875,49.50358969,95.4206666,0.002195433068,0.0003689988259
-0.703125,0.046875,49.50358969,104.7991002,0.002674692621,-0.0001070173389
-0.703125,0.140625,49.50358969,115.0992945,0.00262033371,-0.0001810061953
-0.703125,0.234375,49.50358969,126.4118448,0.002306695996,-0.0002299608694
-0.703125,0.328125,49.50358969,138.8362507,0.001829722532,-0.0002567110366
-0.703125,0.421875,49.50358969,152.4817911,0.001338272749,-0.0001279017651
-0.703125,0.515625,49.50358969,167.4684853,0.001013836556,-3.559151356e-05
-0.703125,0.609375,49.50358969,183.9281489,0.0008724755249,1.608722081e-05
-0.703125,0.703125,49.50358969,202.0055528,0.0008670688951,3.893750321e-05
-0.703125,0.796875,49.50358969,221.8596969,0.0009333234665,3.228184888e-05
-0.703125,0.890625,49.50358969,243.6652083,0.00101181129,2.023202167e-05
-0.703125,0.984375,49.50358969,267.6138775,0.001073041648,9.076982832e-06
-0.703125,1.078125,49.50358969,293.916345,0.001108472574,2.507438143e-06
-0.703125,1.171875,49.50358969,322.8039542,0.001122581188,-2.32924046e-07
-0.703125,1.265625,49.50358969,354.5307861,0.001123763323,-7.581094011e-07
-0.703125,1.359375,49.50358969,389.3758942,0.001119447603,-3.846236123e-07
-0.703125,1.453125,49.50358969,427.6457586,0.001114324185,1.285717084e-07
-0.703125,1.546875,49.50358969,469.676982,0.001110595925,4.945987304e-07
-0.703125,1.640625,49.50358969,515.83925,0.001108799148,6.710448882e-07
-0.703125,1.734375,49.50358969,566.5385831,0.001108709308,7.151432847e-07
-0.703125,1.828125,49.50358969,622.2209072,0.001109976526,7.048227337e-07
-0.703125,1.921875,49.50358969,683.3759764,0.00111237026,6.873099377e-07
-0.703125,2.015625,49.50358969,750.5416801,0.001115989821,6.95487535e-07
-0.703125,2.109375,49.50358969,824.3087744,0.001121293135,7.670941165e-07
-0.703125,2.203125,49.50358969,905.326078,0.001129170558,9.606924305e-07
-0.703125,2.296875,49.50358969,994.3061786,0.001140924063,1.294112634e-06
-0.703125,2.390625,49.50358969,1092.031701,0.001158166156,1.819094764e-06
-0.703125,2.484375,49.50358969,1199.36219,0.001182178617,2.670714552e-06
-0.703125,2.578125,49.50358969,1317.241671,0.001208938137,2.487536118e-06
-0.703125,2.671875,49.50358969,1446.706953,0.001232266208,3.350434828e-06
-0.703125,2.765625,49.50358969,1588.896749,0.001211958081,-1.881558829e-06
-0.703125,2.859375,49.50358969,1745.061689,0.001149965474,2.55863946e-07
-0.703125,2.953125,49.50358969,1916.575322,0.0009982541141,-6.036030866e-06
-0.609375,-2.953125,54.36905695,5.217639967,-9.000739819e-09,5.864461278e-07
-0.609375,-2.859375,54.36905695,5.730456443,-2.233902254e-08,5.618187516e-07
-0.609375,-2.765625,54.36905695,6.293675158,-3.11626695e-08,3.952812597e-07
-0.609375,-2.671875,54.36905695,6.912249904,-4.027934171e-08,1.695139481e-07
-0.609375,-2.578125,54.36905695,7.591621356,-4.723993993e-08,-6.773482427e-08
-0.609375,-2.484375,54.36905695,8.337764926,-4.959723199e-08,-2.297680564e-07
-0.609375,-2.390625,54.36905695,9.157243322,-5.036385925e-08,-3.081554818e-07
-0.609375,-2.296875,54.36905695,10.05726427,-5.398694607e-08,-2.897024416e-07
-0.609375,-2.203125,54.36905695,11.0457439,-6.284801161e-08,-2.33338254e-07
-0.609375,-2.109375,54.36905695,12.13137638,-7.67367592e-08,-1.677162459e-07
-0.609375,-2.015625,54.36905695,13.32371041,-9.875919068e-08,-7.036210853e-08
-0.609375,-1.921875,54.36905695,14.63323316,-1.342443267e-07,3.051690561e-08
-0.609375,-1.828125,54.36905695,16.07146254,-1.977605538e-07,1.385936417e-07
-0.609375,-1.734375,54.36905695,17.65104849,-3.107993292e-07,2.409702109e-07
-0.609375,-1.640625,54.36905695,19.38588426,-5.19741934e-07,3.630520138e-07
-0.609375,-1.546875,54.36905695,21.29122862,-9.185737299e-07,5.090095713e-07
-0.609375,-1.453125,54.36905695,23.38384001,-1.685178914e-06,7.339908903e-07
-0.609375,-1.359375,54.36905695,25.68212401,-3.177618053e-06,1.025689667e-06
-0.609375,-1.265625,54.36905695,28.20629517,-6.13080151e-06,1.129842561e-06
-0.609375,-1.171875,54.36905695,30.97855485,-1.208718751e-05,-3.220171555e-07
-0.609375,-1.078125,54.36905695,34.02328646,-2.426517988e-05,-7.669384087e-06
-0.609375,-0.984375,54.36905695,37.36726994,-4.926084825e-05,-3.234016096e-05
-0.609375,-0.890625,54.36905695,41.03991731,-9.969724647e-05,-9.73314944e-05
-0.609375,-0.796875,54.36905695,45.07353134,-0.0001960080512,-0.000224624251
-0.609375,-0.703125,54.36905695,49.50358969,-0.0003632391775,-0.0004363606366
-0.609375,-0.609375,54.36905695,54.36905695,-0.0006036881595,-0.0006036841664
-0.609375,-0.515625,54.36905695,59.71272734,-0.0008532093294,-0.000633103708
-0.609375,-0.421875,54.36905695,65.58160113,-0.0008811912606,-7.588519064e-05
-0.609375,-0.328125,54.36905695,72.027298,-0.0003195118494,0.0008540186639
-0.609375,-0.234375,54.36905695,79.10651109,0.00117534763,0.001847128877
-0.609375,-0.140625,54.36905695,86.88150563,0.003553424873,0.002086723906
-0.609375,-0.046875,54.36905695,95.4206666,0.006012783484,0.001211896508
-0.609375,0.046875,54.36905695,104.7991002,0.007584416516,0.0001680050152
-0.609375,0.140625,54.36905695,115.0992945,0.008078714992,-0.0002114203862
-0.609375,0.234375,54.36905695,126.4118448,0.007870723773,-0.000405632309
-0.609375,0.328125,54.36905695,138.8362507,0.007188975732,-0.0005253259554
-0.609375,0.421875,54.36905695,152.4817911,0.006314807037,-0.0003435201523
-0.609375,0.515625,54.36905695,167.4684853,0.00560792442,-0.0001559587034
-0.609375,0.609375,54.36905695,183.9281489,0.005188934902,-2.873193838e-05
-0.609375,0.703125,54.36905695,202.0055528,0.005031316336,4.253324751e-05
